tile_id,centroid_lon,centroid_lat,min_lon,min_lat,max_lon,max_lat
000151,-83.38931766840236,45.08379079638971,-84.451561454171,44.32459381459574,-82.30860530390446,45.83936447052297
000155,-75.92206076544703,44.16109336733795,-77.0306544537859,43.36087767322986,-74.79648246922541,44.95865767629337
000156,-74.09029325554819,43.866337549792455,-75.2079411896224,43.05687310378337,-72.9561115250242,44.6733535699622
000157,-72.27494990501516,43.54663741761054,-73.4006406970236,42.72831822643895,-71.13320211204744,44.36269391145579
000158,-70.47711704262963,43.20237305300022,-71.6098482458454,42.37558553785462,-69.32882849493733,44.027066045222604
000161,-124.20117644421344,41.23493490215585,-125.33434268752919,40.39728119797904,-123.08219677584516,42.0704174581654
000162,-122.46697964288155,41.61510932944977,-123.59532243022801,40.785341383331314,-121.35332096684321,42.44257426275214
000163,-120.71449664477399,41.9717823301465,-121.83707557196202,41.15024587611488,-119.60708270439554,42.790867639166436
000164,-118.9446468460031,42.30457867126143,-120.06050456343829,41.49162870583647,-117.84441548521858,43.114913207897764
000165,-117.15841608716299,42.61313634384987,-118.26658193631239,41.80913565338061,-116.06631561719813,43.4143414138413
000166,-115.35685478389325,42.89710910018273,-116.45634871720613,42.10242665316942,-114.27384009901795,43.68880020621805
000167,-113.54107547993787,43.15616897917895,-114.63091223563626,42.371178193135165,-112.46810395245478,43.93795769518968
000168,-111.71224981922657,43.39000878814747,-112.79144331636779,42.615085683809006,-110.65027700926443,44.16150474962716
000169,-109.87160494266945,43.59834450706727,-110.9391728561844,42.83386576597474,-108.8215801633531,44.35915749874542
000170,-108.02041932501247,43.78091758053096,-109.07538779522805,43.02725852508803,-106.98328110802532,44.53065969941921
000171,-106.16001807701929,43.937497062202496,-107.20142650366205,43.1950295801264,-105.1366895872957,44.67578493106162
000172,-104.29176774816197,44.06788157727118,-105.31867361518725,43.3369720147861,-103.28315219930013,44.79433858105293
000173,-102.41707067463967,44.17190106997303,-103.42855434958913,43.45290812003912,-101.42404679848345,44.886159585892415
000174,-100.53735892661496,44.24941830580319,-101.53252837670246,43.5426909190246,-99.56077655121742,44.951121896502784
000175,-98.6540879167775,44.300330101532296,-99.63208328363271,43.60620544806374,-97.69476370656393,44.989135640387794
000176,-96.76872973945079,44.32456826048509,-97.72872771546483,43.643369771206,-95.82398426673905,45.000262523543746
000177,-94.88276631521265,44.3221001956303,-95.8274431498191,43.63848927548047,-93.91938220643961,45.00014795852518
000178,-92.99768242020784,44.29292922870638,-93.96025581105701,43.596450793434876,-92.01645012293417,44.984143500814184
000179,-91.11495868184844,44.23709455968921,-92.09464200398361,43.52807472223772,-90.11670857708764,44.9411445703999
000180,-89.2360646233329,44.154670907183956,-90.2320347719062,43.43344916501749,-88.22166285159149,44.871210914041505
000181,-87.36245183834657,44.0457678265805,-88.37385331747143,43.31269508610997,-86.33279588240482,44.77443916263726
000182,-85.49554737446827,43.91052871883213,-86.52149659102871,43.165965245755665,-84.451561454171,44.65096193281836
000183,-83.63674739930144,43.74912954829966,-84.67633710909907,42.99344287219667,-82.57937773570038,44.50094660693834
000184,-81.78741121732773,43.56177729306438,-82.83971506958636,42.79534009449141,-80.71762122429153,44.32459381459574
000185,-79.94885569814981,43.34870815531041,-81.01293282422081,42.57189616284073,-78.86762115905488,44.12213564385075
000186,-78.12235016839284,43.11018556269567,-79.19724976147582,42.32337548587817,-77.0306544537859,43.893833614387034
000187,-76.30911181033669,42.84649799400716,-77.39387764508092,42.0500655161796,-75.2079411896224,43.639976447931595
000188,-74.51030160064181,42.557956663806394,-75.60397644451716,41.75227451618431,-73.4006406970236,43.36087767322986
000189,-72.72702081259301,42.24489310122957,-73.82865068478641,41.43032923682089,-71.6098482458454,43.05687310378337
000190,-70.96030809539741,41.907656657673144,-72.06894633354997,41.08457254045738,-69.83659235174493,42.72831822643895
000191,-69.21113713448995,41.54661197684953,-70.32584823467928,40.715360998427236,-68.08183269709806,42.37558553785462
000193,-123.68318490905737,39.95318092095767,-124.79284102520937,39.118538111074066,-122.58731360232136,40.785341383331314
000194,-121.97744337692306,40.326179508243975,-123.08219677584516,39.49950359102272,-120.88693956160077,41.15024587611488
000195,-120.25436151618685,40.67599589550344,-121.35332096684321,39.85761138148154,-119.17010028567616,41.49162870583647
